RegionID,RegionName,RegionType,State,Metro,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24
581,Kings County,county,NY,"New York-Newark-Jersey City, NY-NJ-PA",198050.6308,199001.7559,200039.7048,202292.2227,204690.8562,207309.4728,209914.6279,211948.2666,213719.1577,215329.0841,217400.4226,219467.4443,221719.3516,224218.2123,226961.9743,229588.1116,232054.1192,234257.3277,236172.1122,238028.7617,239927.8885,241972.7609,244205.5408,246461.9019,249422.8778,252988.8178,250495.9786,245316.1457,,,238189.9477,242441.4475,247666.627,253113.936,255561.9088,257169.8467,258421.0762,263146.6923,270306.2856,278768.7965,285779.9644,296635.5487,307330.3043,315093.0223,316835.9089,317616.7927,320024.1762,322505.6389,325968.0775,329142.7587,332063.8433,333083.9341,335387.1258,337695.2229,343278.7728,347955.2392,355948.9436,363541.3606,371721.5183,378304.7504,381501.5777,383816.2693,387408.5912,393700.6477,400254.6214,405986.8718,413035.6429,421341.5187,429676.0281,438280.6219,443891.8959,449094.5078,452725.369,456374.8087,455231.6623,455260.7063,456464.0285,463793.3291,470017.859,477141.1012,477411.0797,477296.7128,474283.7901,473145.8133,473040.3304,472086.8786,474621.2081,474565.7952,475571.4855,474226.1635,473799.5076,475561.5886,474345.8968,472925.2358,471471.4001,471278.9168,472978.4503,474267.5168,476860.0886,476494.9121,474170.8668,471474.1046,468084.011,465477.1715,463401.5546,461353.1223,459405.3844,457183.4286,454782.6271,450911.383,446430.6713,441594.2035,437352.4737,432843.1886,428428.1275,424518.9128,421813.8759,419499.9146,418570.563,418197.9378,419639.7296,422817.484,422995.3512,421920.7149,420271.9035,421694.3245,425278.6234,427428.1929,429383.5463,429546.8182,429432.2456,428030.8773,426332.2831,424067.5372,425806.5977,428489.2752,431135.0613,430005.3912,427760.6993,426391.5998,427002.6262,428601.1497,430241.5187,431927.748,433075.8616,433799.1554,433513.5756,433916.7922,435047.8673,436362.2689,438031.762,439671.8096,442403.6909,444774.2659,447488.3119,449726.2386,452438.5551,455200.3794,457502.859,459699.6583,461982.6933,465142.239,467994.3239,471097.3282,475919.5031,481788.894,487616.275,491740.5116,495342.4399,499533.8295,504221.9908,509485.1209,514953.8619,519141.4752,522245.8774,523751.0324,527457.853,532246.6434,538787.5964,544344.9356,548498.6649,551466.2538,553836.873,557265.2978,561343.1269,565374.9831,569711.1164,574800.4163,581714.73,589138.6015,595792.2075,601927.7716,606331.0011,610350.9606,613196.0021,616803.3317,620311.8198,624264.6146,627792.9535,630340.7292,631055.7243,632269.8052,635957.1058,642998.137,649406.2868,655217.6983,659770.4641,665868.3081,669965.071,672804.689,673797.3982,676505.6704,679395.5658,684099.7627,686795.0233,691217.1471,696457.8292,702838.0052,709420.9734,715345.17,721589.3237,726211.7887,730992.0125,736269.2104,743023.0624,747468.1241,750038.0224,750435.1498,751751.3741,754414.6995,756488.8748,758010.169,759151.932,762223.2529,766324.6678,768292.5279,767260.5024,764591.2393,765529.7534,767845.0004,770698.5875,770389.664,770022.6043,769757.7143,770223.1771,770039.2973,768979.8636,767387.2803,767980.9952,769494.6227,772216.7692,774850.7193,776732.249,780198.3202,784938.789,790112.0268,795526.5153,798465.7198,801850.2903,803572.5763,805314.8829,809332.9394,815223.9481,820655.7854,824389.1561,828110.0236,834808.1292,840730.0184,845467.3874,849824.832,851697.2366,850151.7309,843077.4612,837514.6771,832713.1482,828446.8909,821361.6035,812806.6844,805424.6777,804719.8238,809149.6065,815511.6962,819476.061,820533.9805,819576.5278,816467.8829,813269.9639,811967.9295,813321.5808,815807.7984
1347,Queens County,county,NY,"New York-Newark-Jersey City, NY-NJ-PA",250571.1953,251927.0622,253453.1104,255980.312,258285.7468,260525.0175,263083.3581,266029.1509,268932.2883,272283.411,275670.5354,278951.7888,281800.6942,284351.1477,287128.8461,290052.1759,293169.9742,296178.9764,299027.1665,301616.7561,303447.224,305050.0841,307053.9586,309766.6665,312947.8076,314847.9581,314119.01,312232.0425,310917.5748,312351.9998,314701.6113,317387.5453,319950.3989,322285.4534,324465.7171,326426.8484,328474.5029,330603.1992,332635.9462,334482.8677,336124.9827,338704.0224,340732.1382,342772.0625,344565.4231,347112.5343,349951.7476,352294.5276,354996.8764,357707.1847,360603.7423,363608.2324,367230.153,371857.4229,376832.1797,381624.5209,386206.8013,391178.8878,397135.4678,403087.4756,408077.3588,412535.5353,417360.7194,423572.6902,430548.47,435487.6649,441519.5885,447537.7212,454975.2631,461727.8909,467420.8989,474732.407,480909.003,487636.2034,493200.8635,497427.8175,502156.2771,505096.5807,508179.2834,511734.67,516012.4106,515142.0927,,498638.9803,493526.891,493683.1526,498771.4208,502669.1241,506593.7649,504369.9618,502575.3109,500655.9579,499758.5768,501319.5677,501988.4549,503338.3507,503560.4788,502747.1995,500011.7117,496995.2288,493212.5196,489383.1108,485203.4415,481009.2478,476495.7901,472620.7741,468866.4208,464016.0256,458425.8465,452774.0728,448466.887,444536.5756,440372.0285,436371.7423,432156.056,428630.7977,425676.1367,422901.0708,421899.5382,421124.9339,420895.0354,419673.8484,417918.4307,416914.3745,416682.1932,418281.3896,419561.4044,420652.4637,421905.0835,423512.3553,423962.6442,422850.66,422220.2516,422073.5909,422829.1187,422673.8739,422673.5845,422179.8915,421891.3177,421764.0683,421223.2567,419742.0832,418249.4863,417433.9046,417346.014,417588.9656,418032.8422,419494.7566,421783.6593,424905.1769,428340.7418,430676.7064,432000.1951,432112.1732,432352.434,431908.0101,432164.0922,433280.8511,434514.3659,435095.9882,435497.9666,438638.3053,443349.1175,447684.4461,451246.5546,454498.9175,458256.4893,460474.7664,462099.9265,463651.4664,466077.4333,469309.6695,472581.2907,475828.0855,478408.8917,479731.8501,481231.07,483152.0845,487005.1883,489900.1436,492074.8676,492931.9899,494264.4358,495901.841,497911.6712,500044.8298,503053.7707,507560.6035,513177.055,518257.6475,522802.4687,527519.0516,531614.5146,535133.5905,537246.4196,539788.6076,542796.8259,546729.5381,550333.2919,553153.3355,555164.7148,557242.8684,560661.7045,566122.2576,571545.1554,577145.3316,581540.0372,586993.6859,590498.4899,593115.7582,594669.9398,596957.3233,599190.3502,601937.4288,604683.3025,608796.5675,614452.1301,620284.6962,625954.8012,629342.3904,632420.1035,634808.0652,638404.2722,642471.9761,647135.6867,649919.1522,651161.7804,650227.79,650111.5232,651316.0936,654032.9638,657106.2611,658812.9055,660356.2622,660894.2776,661567.2599,661106.148,661464.143,663912.1548,666875.4685,669675.7504,670916.3738,672295.39,673341.7515,674673.1074,675415.9252,675459.6646,674333.1053,673726.8092,673271.5974,673738.8684,675158.0038,677365.0021,681122.2789,685905.7214,690280.1817,694757.1531,696442.5885,698288.4712,698583.6434,700115.5164,703582.5311,708235.3945,712343.7847,715164.9209,717683.946,721614.8537,725196.0947,728819.4171,733191.1102,735351.3283,734299.7651,728392.6646,723080.9454,719218.7324,716674.7936,712996.4293,707642.7576,702575.634,698389.5669,694627.5635,690672.9003,687329.6373,684121.7435,680968.0757,678225.4626,676294.3904,675482.5355,675606.4258,677686.2124
2452,New York County,county,NY,"New York-Newark-Jersey City, NY-NJ-PA",366846.3726,369214.5578,371491.5388,376829.3724,383182.5026,390300.0063,396934.2757,402214.5586,406792.2596,411391.281,417312.6355,424260.4381,432126.3142,439807.5588,447594.5498,454658.4214,461223.6341,466742.598,471455.1737,475681.3769,479912.1281,484647.5818,490202.0109,495773.8572,502111.33,508337.2122,514581.7546,520365.1824,525853.4793,531626.1456,536674.5326,541094.5794,544953.2508,548940.72,553239.4304,557738.8804,562495.4153,567225.9103,571674.7283,576172.4936,583334.7685,596668.917,,,,669201.8901,675122.3912,680706.028,685721.0587,690304.3735,694799.519,699934.0304,705337.6676,711153.8672,718303.1084,727953.7915,740733.1854,754543.2476,766316.9248,776641.9139,789416.7476,802006.4256,818232.124,829766.1051,842881.1177,855376.61,867600.8504,878478.2566,884936.8476,898874.0576,917517.5894,940831.8346,966280.9962,988125.6446,1001771.353,1004170.154,1007251.265,1011964.824,1013829.944,995986.1305,963858.143,928575.1541,917845.8613,931578.1592,945662.0894,952109.0772,949813.8592,953888.6601,957897.3142,953702.5741,948572.3493,941624.5528,940898.0274,941266.4304,943128.3939,944908.7479,946859.8466,951198.6456,955293.3777,964075.0183,962621.4917,957906.5875,943267.5035,937540.8904,944261.6069,950954.5613,958205.3826,943623.7703,944609.4565,945680.5476,964310.2151,959836.9079,961415.3954,957342.8162,958439.0598,945589.8135,929228.3449,912745.9943,899357.3339,884198.002,871180.0615,860614.164,855150.9615,856491.6759,856814.2968,860073.1832,868033.8014,880149.6485,892583.0768,901996.2571,903156.4957,901826.2344,898922.4663,902495.6878,907616.2547,913807.455,918737.4685,924313.845,926897.874,933414.4625,939877.6424,945806.6212,946637.0833,945911.6949,942100.3015,939712.9811,938594.61,941579.1158,946239.4849,950583.3142,955543.0924,961934.8647,969875.1207,975639.4297,981408.4743,985501.0985,991650.1343,995708.2099,1001081.143,1003972.32,1004336.662,1003509.285,1006084.26,1014135.526,1030025.006,1054002.16,1076757.307,1094764.543,1106519.653,1119720.25,1131830.03,1142969.751,1153946.07,1161986.554,1166997.217,1169532.402,1177696.337,1195892.82,1217830.539,1237045.517,1243185.664,1242707.558,1238994.149,1236382.396,1236423.845,1238165.269,1243722.554,1250767.553,1258436.888,1270282.588,1282165.323,1293885.929,1297526.796,1299993.097,1305034.953,1312360.736,1317825.432,1319473.479,1320661.256,1320317.37,1317341.009,1315440.104,1316517.713,1324432.527,1327636.984,1334198.21,1334890.073,1342828.615,1338964.762,1338390.833,1332344.589,1334897.178,1327459.158,1321857.517,1309940.068,1310167.46,1317408.782,1326748.924,1335722.767,1346486.526,1362160.722,1376861.186,1386364.722,1391994.791,1402358.683,1408358.274,1406485.655,1394302.949,1370167.623,1350808.694,1325496.633,1310618.109,1302381.534,1303601.806,1312395.037,1315551.34,1311088.451,1298394.582,1296032.126,1295218.246,1297988.874,1287016.553,1277083.568,1265953.581,1265262.91,1259696.875,1253291.889,1242649.872,1245754.116,1253512.864,1261195.049,1266218.941,1267902.512,1273386.69,1279035.627,1279756.153,1281397.921,1283546.465,1292163.703,1296405.875,1294521.711,1293200.493,1297069.181,1302440.624,1309553.087,1321116.527,1349396.56,1373253.641,1392611.222,1400183.417,1397202.53,1380672.975,1351167.291,1327559.842,1303067.561,1273730.278,1239395.436,1207291.149,1184224.119,1169323.053,1160769.432,1155598.53,1150379.176,1144432.228,1137497.062,1128122.414,1117627.417,1109511.601,1104701.325,1100372.802
2046,Suffolk County,county,NY,"New York-Newark-Jersey City, NY-NJ-PA",184372.7955,185173.4965,186059.0623,187887.6336,189854.3219,191971.4643,194273.6143,196860.3182,199614.4584,202634.4716,205603.1673,209117.8504,211927.9686,214581.0461,216790.3432,219308.589,221943.5647,224418.7649,227180.3549,230148.5356,233528.9149,237104.0967,240868.6867,243874.5813,246309.773,248666.3941,251589.1525,254749.7814,257825.8766,261091.9473,265037.6727,269894.0937,275720.2807,280502.9238,284917.7954,288626.5259,293285.198,297852.8072,302432.0386,306769.8758,310978.625,315074.7332,319454.1749,323689.1998,327859.1165,331652.0102,335525.3346,338947.1414,342516.7702,345951.1345,349200.8717,352718.69,356396.7368,360423.3853,364549.0126,369086.4831,374042.8538,379210.2517,382866.6436,386010.5374,390680.1657,396124.3177,401872.153,405464.5193,409393.8884,413473.5258,417574.1099,421545.4591,425347.199,429540.775,433653.017,437479.0519,440509.3774,443574.8701,446464.8587,449526.5234,451934.3733,454226.1285,455174.0705,455248.4745,454276.0368,453934.871,453317.219,452751.0261,451690.2454,451378.1125,451002.949,450098.1057,448685.1088,447033.6151,445468.6764,443612.161,441592.4329,440189.9114,438518.5105,437076.0786,434546.3346,432343.3384,429795.5288,428394.5071,426673.2111,424952.2785,422069.8284,418728.4704,414990.4871,410964.497,406940.8139,403396.4516,399980.9996,397090.1602,394572.3721,393149.0139,391698.8322,390259.5942,388164.9412,386250.9949,384281.7466,382848.3628,381881.7841,381187.0651,379183.758,378740.1625,379108.3105,381837.5626,383874.9183,384861.4132,384857.8519,383465.1066,382014.0289,380162.7916,377922.4161,375891.0211,374299.8628,373548.5287,372439.78,371083.2088,369894.727,369319.4589,368125.2557,366546.3677,364587.8824,363144.5554,362129.5699,361111.692,360472.3214,359128.1562,357772.4095,355818.1512,354407.8944,353103.3429,352578.5849,351611.2329,351012.7551,349955.1983,349483.0743,348927.4652,349689.5468,350859.6245,352382.3649,353090.5547,353339.8107,354002.5054,355028.3038,356959.6282,358404.8857,359522.6521,360224.421,360224.3214,361223.317,361811.2944,363490.0992,364279.5591,365311.893,365650.4967,366332.0107,367236.6342,368296.8832,369212.7724,370189.4546,370889.6616,371770.2854,372234.7562,372802.3697,372420.0667,372999.1395,373902.1484,375146.0861,376399.1492,378477.6173,381151.9435,383656.8341,385372.175,386473.9032,386798.5521,386389.0785,386373.659,386700.44,387845.814,388474.8129,388585.7606,388370.5906,388648.3916,389962.471,392176.5165,394281.3993,396031.4317,397996.2652,400645.2857,403007.0624,404433.4035,405668.0339,407486.204,409748.1642,411848.2243,412089.3209,410707.3882,406880.9042,402760.1298,400622.9761,401232.2775,404979.8913,409000.9155,413642.2521,417640.1152,421164.6685,423915.1023,426321.0726,428493.8949,431945.1567,436381.6092,441461.3483,445530.327,448327.6933,450593.2301,452594.9744,454530.3417,455165.1963,455348.4635,455611.0251,457616.2593,460504.3961,463475.176,465600.466,467923.6118,470411.3638,471504.7315,470856.5208,469297.9878,469744.7498,472228.5829,476832.1219,483425.5094,490619.1895,498419.3846,505614.032,512640.4058,519567.8427,526194.8421,531418.3335,535391.6223,538209.5367,541658.6814,545832.766,550890.3176,555475.53,559920.6974,564788.3616,570781.1086,576529.792,581788.1957,585841.8613,587101.4406,585770.9776,582869.6529,580202.3513,577205.5151,576978.0288,576071.6686,577818.2127,579232.6331,581736.5558,584001.2252,586894.9301,591302.6722,595673.5959,598854.8552,602275.8574,606912.5904,612085.7365,617954.8159
401,Bronx County,county,NY,"New York-Newark-Jersey City, NY-NJ-PA",205191.6586,206234.9153,207045.9213,208847.7642,210742.7059,213012.0709,215343.3246,217367.3436,219138.7239,220714.8019,222545.7493,224359.8057,226274.387,227942.2154,229385.7188,230673.2228,232166.1308,233780.0887,235518.1627,237013.1218,238481.3466,239995.6009,241898.6907,244423.6002,247531.133,250754.4937,253756.7274,256456.6903,259023.8284,261686.2612,264361.693,266984.5697,269452.5044,271848.5325,274210.3019,276536.7723,278804.5206,280967.3212,283053.7349,285082.6768,286295.1726,,281786.1718,281212.7301,283985.937,286357.8967,288111.1999,290508.9937,293190.2663,296103.8323,299171.2962,303600.5072,307737.7121,311648.216,313202.7899,315606.1912,319177.6411,325494.0274,332369.8047,337979.0833,341937.3349,345180.815,349224.2047,354266.9272,358699.4087,362722.3047,367638.9478,373614.1123,381190.306,388327.3928,393742.7472,399359.4082,404811.0914,412016.8868,417094.2643,421432.1754,425190.8779,430165.1787,435663.5756,441392.4339,445839.709,449035.9524,452136.8297,456459.4438,460738.306,462916.5132,464906.9135,468168.0531,473140.4582,477647.2095,480137.0353,481660.1338,481674.414,481948.8741,481569.4617,480886.1637,480227.7942,479685.1788,477420.7661,473716.5544,469792.9589,468355.2784,467415.5326,465780.3409,461983.1291,457471.1127,453373.6251,449272.0958,445837.8394,441188.8648,437695.2346,432910.5302,428429.8597,422566.8708,416834.5911,411743.9535,406879.1379,406373.3073,406845.4512,408052.9879,405704.321,404606.4651,400940.8758,394922.3807,384905.6602,375195.8738,368330.6068,363197.8976,360323.4627,355916.6873,351273.5381,344978.371,341260.7373,340387.6849,344766.2878,345090.4918,342404.7102,338324.2304,339105.8772,341578.3123,342280.1374,342076.2862,338018.4985,334938.6974,330128.5431,329764.9383,330979.5018,334675.3678,339634.178,343507.3886,347446.2852,349220.1815,350445.7047,350291.1431,349780.0032,347599.2142,346910.7296,346476.5776,346879.9152,345933.6776,346770.9516,349646.8676,353500.479,356453.8635,359172.4345,361442.0206,362745.4504,361620.7292,360842.8186,360774.7374,362698.7772,364697.1797,368119.3901,370960.7486,373829.646,374281.756,374974.4013,374671.4552,375364.8124,374617.4496,374554.7448,374778.4381,376731.9354,378783.3495,381995.3373,385073.3294,388833.2102,392761.0853,397739.0572,402251.2816,405868.9444,408453.3067,411051.5582,412339.4917,413108.477,414234.1912,417976.7889,423239.477,428073.0488,430966.8012,432496.5679,433384.1288,435070.0524,437284.24,440396.9787,445587.2345,451241.7477,456325.0571,458401.5401,459832.8628,460956.506,460319.9437,457301.1119,456724.977,458894.3376,465818.4512,472564.6859,476793.8551,477963.7736,476870.4797,478337.1585,479630.7885,481658.5937,486579.6407,496681.0729,505408.4361,510637.7328,511079.0661,512185.5232,512391.2194,510268.3872,511844.1574,514432.7702,520024.7055,519746.2415,519870.3621,518599.5033,517677.3409,521858.405,529146.0905,533976.9878,527983.2111,516628.0402,508954.772,506511.8073,503696.8792,503220.4462,503562.6169,509588.5886,515237.4466,518844.4193,521223.1438,524103.8437,527841.6846,532428.616,531845.4922,531673.2397,527783.9778,524691.4698,517553.9959,509046.8709,506283.9086,507228.8192,509403.9316,506712.6456,504699.039,504379.3524,506085.4384,504755.1107,502718.9681,496589.8673,488218.0098,477119.419,470406.9652,466992.4584,463115.9293,454883.1545,445055.8721,437793.3583,434926.302,434753.0345,435508.8186,435792.5661,435665.4283,435050.5392,432622.6188,429066.5724,426029.0844,425759.3917,427660.3921
1252,Nassau County,county,NY,"New York-Newark-Jersey City, NY-NJ-PA",245273.1249,246588.0252,247939.4007,250677.4131,253449.3583,256178.0922,258803.2974,261413.9953,264177.4935,267038.8295,269840.3032,272406.9459,274868.4745,277295.3468,279570.3117,281670.7424,283800.0297,286266.462,288759.7532,291404.6083,294088.9081,297201.0628,300328.3373,303518.6741,306825.0538,310013.5962,312863.1775,315612.6827,318442.8282,321566.6545,325099.4841,329103.0396,333269.0111,337298.1197,341572.1652,346715.5766,352129.72,357120.9241,361550.9281,365841.5591,370418.4601,375082.2764,379469.0449,383556.7634,387555.0423,391405.9157,395183.6987,398730.6173,402900.9752,406990.1056,410932.8152,413925.7494,417128.918,420704.1396,425129.6154,430472.1923,436096.1877,441468.8666,445836.0627,449746.9669,453472.3563,457644.9944,461760.0848,466626.6491,471670.2853,476766.7856,480979.1468,485239.0583,490030.3313,495250.0064,499565.6094,503674.9209,507940.1697,512680.6789,516382.2808,518612.1332,519346.4774,520652.6024,522313.9208,523716.6092,522884.0648,520861.1654,519107.0363,516805.5801,514597.5298,511630.8022,510527.918,508386.767,506751.2891,504713.3966,503062.3422,501701.2179,499414.4785,497676.827,496427.2331,495054.4165,493881.0561,491621.6212,489631.1021,488486.383,486700.4752,484987.5348,482426.7393,480068.596,477427.4784,474007.1067,470106.6371,466153.4637,461194.6839,456475.3732,451795.8932,447884.3564,445646.1432,443796.202,442647.481,440154.6996,438243.2436,436620.0502,435612.8003,434640.6472,434395.5437,434552.0704,434883.1295,434846.6996,434088.8746,434575.712,435727.6113,437519.6771,437585.5468,436293.3721,434460.7981,432072.0812,429864.3142,427831.7298,426658.4849,425901.8687,425210.5131,423936.2335,422830.2468,421282.8566,420038.5655,418497.6635,416669.5942,414977.7241,412910.8784,411721.1024,411206.0365,412316.2076,414655.3011,417079.2427,418898.8353,419745.3414,420285.1577,420068.6444,419303.1804,418185.7071,417958.0779,418743.454,420250.0811,422421.5106,424646.4728,426975.9274,428658.0936,430355.1073,432140.4429,434159.2966,436158.7682,437998.7198,439303.5966,440740.3949,442510.0234,446109.3943,449860.3569,453152.7358,454243.0062,454410.8133,454847.8358,455973.3703,457506.5497,458344.2368,458245.3484,457591.8121,457524.6014,459038.5312,461980.3996,464906.5987,467114.6626,469025.4345,471394.094,474463.8375,477162.9092,479556.6,481464.8776,483281.7796,484871.4752,486494.2828,488561.5669,490348.2274,491540.5016,491660.9414,491751.0344,492820.3233,495136.0552,498620.833,502131.2237,505418.6107,508412.2986,511918.2019,515484.0723,518607.6454,520550.5241,522333.0666,524308.8898,526373.7868,528691.6343,531944.6829,535822.9724,538774.7796,540723.6751,542287.6028,544779.5314,547057.0754,550080.0079,552834.866,554928.1791,556178.2062,557005.3319,558371.053,559728.9771,561592.7664,563851.1327,566018.7676,566960.4821,567714.5372,568218.7154,569061.5625,569354.4819,569855.0096,571033.8179,572181.185,574905.5792,578824.8669,584447.7458,589684.4561,593181.0916,593280.626,591398.1685,588657.0685,588040.79,589570.2079,593963.6285,600971.2482,607914.9001,615041.6419,621149.3261,627621.2459,633495.8643,638974.8407,642721.4873,645331.3377,646633.4734,648382.0359,651006.2658,653877.9075,657569.601,662013.0612,668250.3157,674402.9898,680374.2645,686909.4066,692030.7019,694909.9006,693817.1883,692033.6423,690599.5971,689278.1427,686495.254,683582.2378,682333.7123,684829.3599,688797.2263,693861.2469,698731.7313,703351.5164,706943.3134,710426.7782,713897.661,718174.0628,722334.284,727148.0612
3148,Westchester County,county,NY,"New York-Newark-Jersey City, NY-NJ-PA",289393.7126,290946.4536,292255.6031,294676.9656,297055.1497,299977.933,303568.8166,307141.1298,309854.047,312493.6217,315114.224,318534.5718,321831.5737,325498.4407,328608.1763,332065.6056,335945.5667,340509.3082,344826.7564,348865.8443,352998.6938,357346.9442,361188.9584,364913.0774,368875.8097,373031.2452,377014.8978,379997.7502,382873.7424,385983.2214,389572.1028,393385.8909,397673.8777,402836.1994,408152.6883,414041.3637,419293.2023,424171.433,427669.6746,431291.8997,434695.5601,438414.0167,441864.1574,445616.4424,449999.4939,454191.4055,458689.8119,462298.9468,466429.4131,470177.5645,474227.6243,477449.3787,480531.0474,483350.714,487491.6226,492426.4553,497797.586,503137.3818,508668.3192,514116.0387,519274.7332,523509.2458,527501.6047,531553.1712,536802.1635,543110.553,549350.1885,555877.4905,562059.6723,567483.9846,571400.4888,575399.1147,580281.1795,585103.5177,589507.3539,593544.2484,598491.7831,601185.0617,601361.981,598990.3021,597797.1706,597700.253,598714.0746,597339.6998,594941.0595,591048,588753.3119,586885.8647,586541.8504,586659.1373,587123.3807,587221.2076,586513.1722,584958.2532,581984.1005,579287.5878,578684.31,578791.1885,577181.9005,574367.917,572310.558,571403.62,571067.2076,570339.874,568844.0402,565812.1668,562732.3435,559459.5808,555001.0622,550069.6069,546013.8267,542368.2938,537791.3304,532242.8423,526693.0289,522245.7815,519069.0122,517797.5149,516528.5189,515058.5213,514376.2874,514491.474,515062.7207,516914.3463,519218.0842,522596.5593,522949.8363,522851.7752,520935.3772,518574.7001,515753.9881,513162.3426,509653.8125,505488.6956,502891.4415,500374.5928,497834.7627,494885.8836,495098.9335,495486.8538,493756.8614,490696.7075,487516.9518,485273.839,482409.665,480695.5089,479932.7641,480451.5051,480510.2585,479681.5732,478589.92,477662.1122,477625.4858,477340.2451,476963.7051,476717.8265,477405.7188,478933.8462,480205.5608,480780.8212,481129.969,482335.0383,484518.8994,487333.2986,490639.7869,494075.173,496503.3585,498132.975,500633.1608,504557.9286,509968.522,514728.6117,517806.0184,518802.0099,518745.8356,519285.0095,520070.8021,521703.4569,523643.248,525469.3893,525992.7027,526409.0737,526988.8131,527589.4607,528584.5765,529171.5283,529841.4324,530822.9918,533757.101,537660.0292,540354.4739,542829.6813,544593.653,546010.7708,545625.7051,545956.0159,547138.9898,548402.9712,548621.1489,547728.5813,547590.672,548652.3035,550416.1616,552948.6672,554806.5189,556762.5892,558582.4171,561384.5696,564716.4494,567197.4541,568751.7649,569796.2278,571097.3645,571825.4458,571442.2019,571623.5025,572759.335,574997.5841,576752.5458,579204.7234,582518.7109,585857.4737,587639.4866,587915.006,587367.5947,586327.9458,585817.7504,585174.9812,585612.9476,585334.2616,585622.2881,586564.8327,588171.7573,589450.0634,589467.4349,588283.7022,585900.3885,583315.9809,582237.7573,583206.8762,585845.4813,588750.6179,591139.8473,593645.4482,595076.4876,595099.5739,593068.6759,591823.0435,593166.9146,597234.9781,603915.2088,612321.9227,620797.8112,628984.5249,636241.8144,642919.1265,649424.2289,655535.6219,660334.3875,662616.5352,663329.8313,664681.952,667738.566,671406.6048,675775.3522,680508.5055,687315.031,694921.4396,702920.7497,710888.2516,717033.2182,719623.9776,717836.0919,714543.3199,711816.0661,709885.7435,710705.8949,711895.3281,714564.1822,716668.0087,719262.8547,721941.4896,725710.6669,731274.0267,737006.1673,741364.9778,743962.7865,746462.7565,748861.8774,753469.705
